Start date,Total (grid load) [MWh] Original resolutions,Residual load [MWh] Original resolutions,Hydro pumped storage [MWh] Original resolutions
2024-07-29 09:45:00,13595.50,4691.75,581.25
2024-07-29 10:00:00,13463.75,4042.75,505.00
2024-07-29 10:15:00,13374.50,3419.75,747.25
2024-07-29 10:30:00,13542.25,3118.25,1050.00
2024-07-29 10:45:00,13638.25,2905.00,1304.75
2024-07-29 11:00:00,13429.25,2424.00,1195.50
2024-07-29 11:15:00,13439.50,2161.00,1468.00
2024-07-29 11:30:00,13488.75,2003.50,1509.25
2024-07-29 11:45:00,13500.50,1799.25,1507.50
2024-07-29 12:00:00,13452.00,1443.25,1411.50
2024-07-29 12:15:00,13319.50,1127.25,1472.50
2024-07-29 12:30:00,13373.75,967.25,1477.00
2024-07-29 12:45:00,13309.00,865.50,1515.25
2024-07-29 13:00:00,13450.00,958.50,1452.50
2024-07-29 13:15:00,13362.25,866.50,1453.75
2024-07-29 13:30:00,13190.75,758.50,1466.50
2024-07-29 13:45:00,13084.50,726.00,1463.25
2024-07-29 14:00:00,13020.00,700.00,1420.50
2024-07-29 14:15:00,12962.75,810.25,1427.50
2024-07-29 14:30:00,12872.75,905.25,1412.00
2024-07-29 14:45:00,12868.00,1100.75,1393.25
2024-07-29 15:00:00,12838.25,1392.75,1418.00
2024-07-29 15:15:00,12806.00,1640.50,1384.50
2024-07-29 15:30:00,12750.00,1905.50,1275.25
2024-07-29 15:45:00,12670.75,2167.75,1146.25
2024-07-29 16:00:00,12664.00,2548.75,1434.50
2024-07-29 16:15:00,12706.00,3035.00,1239.75
2024-07-29 16:30:00,12751.75,3548.50,1045.75
2024-07-29 16:45:00,12736.75,4040.75,891.50
2024-07-29 17:00:00,12884.00,4801.00,1172.50
2024-07-29 17:15:00,12827.75,5376.25,871.00
2024-07-29 17:30:00,12830.25,6001.00,419.25
2024-07-29 17:45:00,12895.25,6779.25,137.25
2024-07-29 18:00:00,12971.25,7568.50,381.50
2024-07-29 18:15:00,12899.75,8228.25,134.25
2024-07-29 18:30:00,13002.25,9049.50,66.75
2024-07-29 18:45:00,13006.50,9714.00,30.25
2024-07-29 19:00:00,13083.00,10391.00,25.50
2024-07-29 19:15:00,12991.25,10818.75,5.50
2024-07-29 19:30:00,12974.75,11224.00,3.00
2024-07-29 19:45:00,12982.75,11553.25,1.50
2024-07-29 20:00:00,12935.25,11777.25,2.50
2024-07-29 20:15:00,12766.25,11819.00,2.50
2024-07-29 20:30:00,12662.00,11851.50,2.50
2024-07-29 20:45:00,12505.75,11739.50,2.50
2024-07-29 21:00:00,12412.25,11644.00,2.50
2024-07-29 21:15:00,12365.50,11631.50,2.50
2024-07-29 21:30:00,12340.50,11614.00,2.50
2024-07-29 21:45:00,12163.50,11346.75,2.75
2024-07-29 22:00:00,11877.00,10977.25,3.75
2024-07-29 22:15:00,11688.00,10707.00,3.25
2024-07-29 22:30:00,11490.25,10429.00,2.75
2024-07-29 22:45:00,11223.25,10067.25,3.00
2024-07-29 23:00:00,10843.50,9615.00,3.75
2024-07-29 23:15:00,10740.00,9469.25,3.75
2024-07-29 23:30:00,10558.25,9263.00,4.25
2024-07-29 23:45:00,10359.00,9043.50,4.25
2024-07-30 00:00:00,10211.25,8879.25,28.75
2024-07-30 00:15:00,10081.50,8741.75,30.00
2024-07-30 00:30:00,9989.50,8635.25,31.00
2024-07-30 00:45:00,9855.50,8481.75,32.00
2024-07-30 01:00:00,9697.25,8313.25,43.00
2024-07-30 01:15:00,9693.25,8312.50,74.25
2024-07-30 01:30:00,9706.00,8324.00,180.75
2024-07-30 01:45:00,9632.00,8242.50,264.50
2024-07-30 02:00:00,9520.50,8155.50,316.00
2024-07-30 02:15:00,9468.00,8144.25,364.50
2024-07-30 02:30:00,9473.50,8208.25,355.75
2024-07-30 02:45:00,9515.25,8316.00,350.75
2024-07-30 03:00:00,9456.25,8309.50,214.50
2024-07-30 03:15:00,9337.50,8228.00,196.25
2024-07-30 03:30:00,9352.50,8261.25,133.25
2024-07-30 03:45:00,9408.00,8348.25,114.00
2024-07-30 04:00:00,9409.75,8376.75,12.00
2024-07-30 04:15:00,9454.00,8445.75,8.50
2024-07-30 04:30:00,9553.25,8556.75,7.50
2024-07-30 04:45:00,9721.00,8722.00,7.00
2024-07-30 05:00:00,9982.75,8988.25,7.00
2024-07-30 05:15:00,10062.75,9085.00,9.50
2024-07-30 05:30:00,10302.50,9320.00,8.00
2024-07-30 05:45:00,10491.50,9402.00,4.25
2024-07-30 06:00:00,11080.00,9864.50,3.25
2024-07-30 06:15:00,11413.25,10036.50,2.50
2024-07-30 06:30:00,11753.25,10137.50,2.00
2024-07-30 06:45:00,12079.50,10148.50,2.50
2024-07-30 07:00:00,12460.50,10125.50,2.50
2024-07-30 07:15:00,12772.75,9995.00,1.75
2024-07-30 07:30:00,13088.00,9840.75,1.75
2024-07-30 07:45:00,13240.25,9515.00,63.00
2024-07-30 08:00:00,13399.75,9148.00,2.00
2024-07-30 08:15:00,13615.00,8825.75,5.00
2024-07-30 08:30:00,13790.00,8439.50,52.75
2024-07-30 08:45:00,13885.75,7978.75,75.75
2024-07-30 09:00:00,13837.25,7325.50,148.50
2024-07-30 09:15:00,13894.75,6821.00,212.50
2024-07-30 09:30:00,13888.50,6232.25,418.75
2024-07-30 09:45:00,13987.75,5780.00,661.00
2024-07-30 10:00:00,13895.00,5180.00,498.75
2024-07-30 10:15:00,13928.50,4722.25,739.00
2024-07-30 10:30:00,13992.50,4322.25,1064.00
2024-07-30 10:45:00,14015.75,3936.75,1353.25
2024-07-30 11:00:00,14091.25,3633.50,1218.50
2024-07-30 11:15:00,14096.75,3303.75,1351.75
2024-07-30 11:30:00,14134.50,3040.00,1400.75
2024-07-30 11:45:00,14043.50,2705.50,1410.50
2024-07-30 12:00:00,13930.25,2395.50,1169.25
2024-07-30 12:15:00,13912.75,2309.75,1192.25
2024-07-30 12:30:00,13853.25,2200.75,1271.25
2024-07-30 12:45:00,13743.75,2049.75,1185.50
2024-07-30 13:00:00,13699.00,2001.00,1065.00
2024-07-30 13:15:00,13702.75,2018.00,1125.50
2024-07-30 13:30:00,13606.00,1939.50,1244.50
2024-07-30 13:45:00,13460.25,1893.00,1342.50
2024-07-30 14:00:00,13390.25,1982.50,1397.25
2024-07-30 14:15:00,13400.50,2133.00,1374.25
2024-07-30 14:30:00,13299.00,2237.75,1354.50
2024-07-30 14:45:00,13342.00,2456.25,1344.50
2024-07-30 15:00:00,13385.50,2752.00,1329.50
2024-07-30 15:15:00,13217.00,2909.25,1292.00
2024-07-30 15:30:00,13185.75,3216.00,1264.50
2024-07-30 15:45:00,13156.75,3564.75,1208.00
2024-07-30 16:00:00,13116.25,3914.25,1184.25
2024-07-30 16:15:00,13081.75,4362.50,1076.00
2024-07-30 16:30:00,13078.25,4825.75,889.00
2024-07-30 16:45:00,13061.25,5294.25,647.50
2024-07-30 17:00:00,13211.25,6022.25,711.75
2024-07-30 17:15:00,13220.75,6618.50,531.50
2024-07-30 17:30:00,13301.25,7293.75,377.00
2024-07-30 17:45:00,13385.75,8006.50,233.00
2024-07-30 18:00:00,13420.75,8715.25,466.75
2024-07-30 18:15:00,13451.25,9394.25,128.50
2024-07-30 18:30:00,13337.75,9917.50,8.75
2024-07-30 18:45:00,13361.50,10535.00,5.25
2024-07-30 19:00:00,13424.00,11135.50,2.50
2024-07-30 19:15:00,13326.25,11496.00,2.50
2024-07-30 19:30:00,13326.00,11861.75,1.50
2024-07-30 19:45:00,13271.25,12103.25,1.50
2024-07-30 20:00:00,13189.75,12264.00,1.50
2024-07-30 20:15:00,13006.50,12305.25,1.50
2024-07-30 20:30:00,12884.00,12359.50,1.50
2024-07-30 20:45:00,12816.00,12371.25,1.50
2024-07-30 21:00:00,12667.75,12203.75,1.75
2024-07-30 21:15:00,12608.75,12152.50,1.75
2024-07-30 21:30:00,12521.25,12071.50,1.50
2024-07-30 21:45:00,12426.75,11937.25,1.50
2024-07-30 22:00:00,12234.75,11710.75,1.75
2024-07-30 22:15:00,12054.50,11487.25,1.00
2024-07-30 22:30:00,11834.50,11220.25,1.00
2024-07-30 22:45:00,11626.25,10968.25,2.50
2024-07-30 23:00:00,11405.25,10698.75,3.50
2024-07-30 23:15:00,11199.75,10468.75,4.50
2024-07-30 23:30:00,11003.75,10263.75,15.00
2024-07-30 23:45:00,10823.00,10066.75,15.25
2024-07-31 00:00:00,10493.50,9741.75,6.50
2024-07-31 00:15:00,10368.00,9640.50,5.50
2024-07-31 00:30:00,10278.00,9540.00,6.25
2024-07-31 00:45:00,10187.25,9443.75,8.75
2024-07-31 01:00:00,10042.00,9302.00,75.50
2024-07-31 01:15:00,9966.75,9235.25,75.00
2024-07-31 01:30:00,9891.25,9176.00,75.00
2024-07-31 01:45:00,9744.75,9056.50,88.00
2024-07-31 02:00:00,9702.50,9042.50,148.25
2024-07-31 02:15:00,9676.25,9037.25,207.50
2024-07-31 02:30:00,9643.25,9018.50,209.25
2024-07-31 02:45:00,9667.50,9074.75,205.50
2024-07-31 03:00:00,9584.50,9035.50,139.00
2024-07-31 03:15:00,9525.00,9022.00,80.25
2024-07-31 03:30:00,9507.00,9050.25,75.50
2024-07-31 03:45:00,9521.75,9104.25,22.00
2024-07-31 04:00:00,9573.25,9194.50,12.50
2024-07-31 04:15:00,9603.25,9241.50,11.50
2024-07-31 04:30:00,9739.00,9396.75,12.50
2024-07-31 04:45:00,9895.00,9577.50,12.25
2024-07-31 05:00:00,10299.50,10007.00,6.75
2024-07-31 05:15:00,10428.00,10145.00,6.50
2024-07-31 05:30:00,10663.75,10377.75,6.00
2024-07-31 05:45:00,10840.25,10487.00,3.50
2024-07-31 06:00:00,11477.00,10997.75,3.25
2024-07-31 06:15:00,11841.75,11160.50,4.50
2024-07-31 06:30:00,12150.00,11230.00,3.75
2024-07-31 06:45:00,12412.75,11177.25,3.25
2024-07-31 07:00:00,12806.25,11193.50,2.50
2024-07-31 07:15:00,13142.75,11095.25,3.50
2024-07-31 07:30:00,13461.75,10934.50,3.75
2024-07-31 07:45:00,13773.75,10718.50,3.75
2024-07-31 08:00:00,13856.75,10259.00,3.75
2024-07-31 08:15:00,14062.50,9891.25,6.00
2024-07-31 08:30:00,14087.50,9313.00,8.75
2024-07-31 08:45:00,14124.00,8721.25,121.00
2024-07-31 09:00:00,14067.00,8059.50,155.00
2024-07-31 09:15:00,14246.25,7617.75,166.00
2024-07-31 09:30:00,14386.50,7173.00,332.50
2024-07-31 09:45:00,14461.00,6752.75,596.00
2024-07-31 10:00:00,14336.50,6159.25,543.00
2024-07-31 10:15:00,14396.50,5871.75,604.50
2024-07-31 10:30:00,14487.50,5629.25,714.75
2024-07-31 10:45:00,14719.25,5564.50,981.50
2024-07-31 11:00:00,14771.75,5404.25,1081.00
2024-07-31 11:15:00,14798.50,5200.50,1106.25
2024-07-31 11:30:00,14871.00,5005.25,1102.25
2024-07-31 11:45:00,14988.25,4934.00,1198.25
2024-07-31 12:00:00,14835.00,4657.75,1223.25
2024-07-31 12:15:00,14837.00,4593.50,1315.50
2024-07-31 12:30:00,14820.50,4593.50,1302.50
2024-07-31 12:45:00,14793.00,4553.00,1296.75
2024-07-31 13:00:00,14657.00,4449.75,1274.50
2024-07-31 13:15:00,14515.25,4398.25,1286.75
2024-07-31 13:30:00,14335.50,4258.75,1257.50
2024-07-31 13:45:00,14243.00,4280.50,1298.25
2024-07-31 14:00:00,14229.25,4383.75,1195.75
2024-07-31 14:15:00,14096.00,4399.75,1159.75
2024-07-31 14:30:00,13980.75,4472.50,1125.00
2024-07-31 14:45:00,13928.25,4632.75,1092.50
2024-07-31 15:00:00,13989.25,4958.50,1116.50
2024-07-31 15:15:00,13874.75,5181.75,1169.25
2024-07-31 15:30:00,13798.25,5479.75,1187.50
2024-07-31 15:45:00,13733.75,5822.25,1073.00
2024-07-31 16:00:00,13814.25,6392.75,1172.50
2024-07-31 16:15:00,13699.75,6694.75,926.75
2024-07-31 16:30:00,13602.25,6962.25,736.25
2024-07-31 16:45:00,13630.50,7359.50,560.75
2024-07-31 17:00:00,13780.50,7912.50,378.00
2024-07-31 17:15:00,13734.50,8289.00,241.75
2024-07-31 17:30:00,13773.50,8745.50,97.00
2024-07-31 17:45:00,13729.25,9120.00,67.50
2024-07-31 18:00:00,13714.00,9513.25,195.75
2024-07-31 18:15:00,13663.75,9857.00,17.00
2024-07-31 18:30:00,13737.25,10327.00,6.75
2024-07-31 18:45:00,13796.75,10716.25,3.00
2024-07-31 19:00:00,13789.50,11068.25,2.50
2024-07-31 19:15:00,13708.50,11299.25,3.00
2024-07-31 19:30:00,13639.75,11503.50,3.25
2024-07-31 19:45:00,13568.00,11661.25,1.75
2024-07-31 20:00:00,13430.00,11716.25,1.50
2024-07-31 20:15:00,13266.50,11710.50,2.25
2024-07-31 20:30:00,13146.50,11672.00,2.50
2024-07-31 20:45:00,13011.75,11550.00,2.50
2024-07-31 21:00:00,12886.00,11438.50,2.50
2024-07-31 21:15:00,12834.50,11461.75,2.25
2024-07-31 21:30:00,12737.50,11409.75,1.25
2024-07-31 21:45:00,12609.00,11280.75,2.25
2024-07-31 22:00:00,12380.25,11103.50,2.25
2024-07-31 22:15:00,12130.50,10870.50,3.00
2024-07-31 22:30:00,11880.50,10641.50,2.25
2024-07-31 22:45:00,11700.00,10443.00,3.00
2024-07-31 23:00:00,11483.75,10189.00,4.00
2024-07-31 23:15:00,11302.25,9973.25,3.00
2024-07-31 23:30:00,11048.25,9686.50,5.75
2024-07-31 23:45:00,10981.25,9614.00,21.25
2024-08-01 00:00:00,11278.00,9903.00,9.75
2024-08-01 00:15:00,11084.50,9692.50,5.25
2024-08-01 00:30:00,11016.00,9636.50,23.50
2024-08-01 00:45:00,10869.25,9517.25,17.25
2024-08-01 01:00:00,10738.75,9406.25,23.75
2024-08-01 01:15:00,10634.25,9310.25,25.75
2024-08-01 01:30:00,10594.25,9313.00,56.00
2024-08-01 01:45:00,10482.50,9243.50,122.25
2024-08-01 02:00:00,10375.00,9173.00,152.75
2024-08-01 02:15:00,10300.25,9144.50,183.75
2024-08-01 02:30:00,10272.75,9145.00,185.75
2024-08-01 02:45:00,10290.75,9209.25,183.75
2024-08-01 03:00:00,10278.25,9231.50,194.25
2024-08-01 03:15:00,10249.75,9209.75,201.00
2024-08-01 03:30:00,10261.00,9246.50,226.75
2024-08-01 03:45:00,10270.75,9290.75,224.25
2024-08-01 04:00:00,10353.00,9416.75,148.00
2024-08-01 04:15:00,10366.25,9467.25,90.75
2024-08-01 04:30:00,10462.25,9585.50,52.25
2024-08-01 04:45:00,10573.00,9697.25,32.25
2024-08-01 05:00:00,10890.50,10006.50,66.00
2024-08-01 05:15:00,10995.00,10089.75,43.50
2024-08-01 05:30:00,11164.50,10268.25,25.25
2024-08-01 05:45:00,11402.50,10433.00,6.00
2024-08-01 06:00:00,12049.75,10998.75,22.25
2024-08-01 06:15:00,12402.00,11230.75,8.25
2024-08-01 06:30:00,12652.50,11295.00,3.50
2024-08-01 06:45:00,12904.75,11267.75,3.50
2024-08-01 07:00:00,13412.50,11449.00,4.25
2024-08-01 07:15:00,13716.00,11408.50,10.00
2024-08-01 07:30:00,14002.25,11341.25,46.00
2024-08-01 07:45:00,14204.25,11155.75,41.75
2024-08-01 08:00:00,14428.50,10935.25,5.50
2024-08-01 08:15:00,14614.00,10663.00,2.50
2024-08-01 08:30:00,14757.25,10315.50,4.50
2024-08-01 08:45:00,14946.00,9976.75,21.75
2024-08-01 09:00:00,14870.00,9365.00,24.50
2024-08-01 09:15:00,14968.00,8963.50,24.00
2024-08-01 09:30:00,15318.50,8873.50,93.75
2024-08-01 09:45:00,15502.50,8634.50,259.00
2024-08-01 10:00:00,15415.25,8085.25,409.25
2024-08-01 10:15:00,15332.25,7620.75,523.00
2024-08-01 10:30:00,15446.00,7457.50,709.75
2024-08-01 10:45:00,15606.75,7315.00,952.75
2024-08-01 11:00:00,15703.50,7144.75,914.00
2024-08-01 11:15:00,15741.50,7153.25,941.00
2024-08-01 11:30:00,15823.00,7231.75,915.00
2024-08-01 11:45:00,15867.25,7242.00,904.00
2024-08-01 12:00:00,15626.25,7047.25,653.25
2024-08-01 12:15:00,15560.25,7089.75,846.00
2024-08-01 12:30:00,15601.75,7316.25,895.00
2024-08-01 12:45:00,15562.50,7462.75,1017.00
2024-08-01 13:00:00,15634.50,7655.75,1000.50
2024-08-01 13:15:00,15508.00,7671.50,1086.75
2024-08-01 13:30:00,15284.00,7570.75,1096.25
2024-08-01 13:45:00,15154.00,7561.25,1094.25
2024-08-01 14:00:00,15068.50,7545.00,939.25
2024-08-01 14:15:00,14985.00,7578.50,991.75
2024-08-01 14:30:00,14950.75,7639.75,973.75
2024-08-01 14:45:00,14931.75,7837.00,943.25
2024-08-01 15:00:00,14983.75,8102.75,1138.00
2024-08-01 15:15:00,14803.75,8049.75,1055.00
2024-08-01 15:30:00,14706.75,8188.00,957.50
2024-08-01 15:45:00,14576.25,8313.50,827.50
2024-08-01 16:00:00,14556.75,8548.00,846.75
2024-08-01 16:15:00,14578.50,8823.25,591.00
2024-08-01 16:30:00,14372.50,8907.50,453.00
2024-08-01 16:45:00,14368.25,9214.25,409.75
2024-08-01 17:00:00,14500.75,9624.25,165.25
2024-08-01 17:15:00,14451.75,9873.25,44.25
2024-08-01 17:30:00,14462.25,10201.00,7.00
2024-08-01 17:45:00,14541.50,10560.75,4.25
2024-08-01 18:00:00,14546.50,10820.25,109.25
2024-08-01 18:15:00,14485.50,10997.75,40.75
2024-08-01 18:30:00,14508.00,11245.25,1.75
2024-08-01 18:45:00,14467.25,11414.25,1.50
2024-08-01 19:00:00,14321.00,11434.50,1.50
2024-08-01 19:15:00,14214.50,11524.75,1.25
2024-08-01 19:30:00,14079.75,11581.75,1.25
2024-08-01 19:45:00,14011.00,11714.00,1.25
2024-08-01 20:00:00,13806.75,11710.00,0.75
2024-08-01 20:15:00,13633.50,11706.50,0.75
2024-08-01 20:30:00,13456.00,11590.50,0.75
2024-08-01 20:45:00,13371.25,11492.75,1.00
2024-08-01 21:00:00,13280.25,11422.00,1.50
2024-08-01 21:15:00,13249.25,11464.25,1.50
2024-08-01 21:30:00,13120.75,11300.50,1.50
2024-08-01 21:45:00,12952.00,11095.75,1.50
2024-08-01 22:00:00,12737.25,10912.25,1.00
2024-08-01 22:15:00,12543.00,10744.25,1.50
2024-08-01 22:30:00,12336.25,10543.75,1.50
2024-08-01 22:45:00,12087.00,10339.25,1.75
2024-08-01 23:00:00,11848.75,10124.75,3.50
2024-08-01 23:15:00,11684.00,9979.00,8.75
2024-08-01 23:30:00,11439.75,9770.25,4.50
2024-08-01 23:45:00,11317.00,9705.00,11.00
2024-08-02 00:00:00,11113.25,9595.25,5.50
2024-08-02 00:15:00,10989.75,9545.00,4.25
2024-08-02 00:30:00,10837.25,9435.25,4.25
2024-08-02 00:45:00,10818.00,9468.25,4.25
2024-08-02 01:00:00,10656.25,9321.25,4.50
2024-08-02 01:15:00,10548.00,9205.00,5.50
2024-08-02 01:30:00,10461.25,9109.25,41.25
2024-08-02 01:45:00,10461.75,9122.75,62.00
2024-08-02 02:00:00,10408.25,9089.00,67.75
2024-08-02 02:15:00,10389.00,9102.00,147.75
2024-08-02 02:30:00,10423.25,9176.00,204.50
2024-08-02 02:45:00,10452.75,9230.75,265.50
2024-08-02 03:00:00,10379.00,9176.50,358.50
2024-08-02 03:15:00,10363.00,9146.25,369.25
2024-08-02 03:30:00,10323.50,9132.25,367.00
2024-08-02 03:45:00,10216.00,9060.75,313.25
2024-08-02 04:00:00,10298.25,9137.00,159.75
2024-08-02 04:15:00,10415.00,9262.00,148.00
2024-08-02 04:30:00,10415.50,9269.50,68.25
2024-08-02 04:45:00,10610.00,9436.25,42.75
2024-08-02 05:00:00,10890.75,9666.00,40.50
2024-08-02 05:15:00,10960.25,9701.50,29.50
2024-08-02 05:30:00,11193.00,9909.50,7.00
2024-08-02 05:45:00,11430.25,10066.00,4.75
2024-08-02 06:00:00,11961.25,10509.50,19.75
2024-08-02 06:15:00,12361.00,10826.75,4.75
2024-08-02 06:30:00,12654.50,11004.00,2.75
2024-08-02 06:45:00,12886.00,11081.50,2.75
2024-08-02 07:00:00,13257.75,11301.00,1.75
2024-08-02 07:15:00,13505.25,11382.50,1.75
2024-08-02 07:30:00,13752.75,11449.50,1.75
2024-08-02 07:45:00,13865.00,11362.00,1.75
2024-08-02 08:00:00,14168.00,11429.00,1.00
2024-08-02 08:15:00,14355.50,11395.00,1.50
2024-08-02 08:30:00,14493.25,11306.25,1.50
2024-08-02 08:45:00,14535.50,11114.25,4.00
2024-08-02 09:00:00,14433.50,10711.75,7.50
2024-08-02 09:15:00,14494.00,10523.50,6.75
2024-08-02 09:30:00,14610.00,10334.25,6.25
2024-08-02 09:45:00,14703.25,10074.25,7.00
2024-08-02 10:00:00,14802.50,9924.00,8.00
2024-08-02 10:15:00,14730.00,9576.75,6.50
2024-08-02 10:30:00,14799.00,9314.75,11.50
2024-08-02 10:45:00,14731.50,8877.75,256.50
2024-08-02 11:00:00,14765.25,8567.00,230.50
2024-08-02 11:15:00,14867.75,8342.25,505.75
2024-08-02 11:30:00,14966.25,8197.25,763.50
2024-08-02 11:45:00,15046.00,8075.50,850.50
2024-08-02 12:00:00,14905.25,7764.25,648.50
2024-08-02 12:15:00,14824.00,7554.75,752.00
2024-08-02 12:30:00,14729.25,7329.25,827.75
2024-08-02 12:45:00,14571.50,7101.25,1041.50
2024-08-02 13:00:00,14357.50,6819.50,805.00
2024-08-02 13:15:00,14214.25,6529.50,998.50
2024-08-02 13:30:00,14016.50,6278.75,1115.50
2024-08-02 13:45:00,13869.00,6059.50,1257.75
2024-08-02 14:00:00,13721.50,5886.75,1457.25
2024-08-02 14:15:00,13688.00,5833.25,1428.75
2024-08-02 14:30:00,13606.75,5807.00,1439.50
2024-08-02 14:45:00,13591.50,5906.50,1380.25
2024-08-02 15:00:00,13612.75,5951.25,1467.75
2024-08-02 15:15:00,13552.75,5969.25,1435.25
2024-08-02 15:30:00,13546.00,6104.00,1413.25
2024-08-02 15:45:00,13531.50,6270.50,1340.50
2024-08-02 16:00:00,13395.75,6470.50,1499.00
2024-08-02 16:15:00,13394.00,6652.00,1445.75
2024-08-02 16:30:00,13381.00,6890.25,1072.50
2024-08-02 16:45:00,13310.75,7115.00,776.50
2024-08-02 17:00:00,13452.00,7609.75,750.00
2024-08-02 17:15:00,13355.25,7906.25,240.25
2024-08-02 17:30:00,13321.00,8262.25,27.00
2024-08-02 17:45:00,13393.00,8770.25,23.25
2024-08-02 18:00:00,13514.50,9371.25,358.75
2024-08-02 18:15:00,13513.00,9884.75,139.50
2024-08-02 18:30:00,13444.50,10345.00,53.75
2024-08-02 18:45:00,13395.00,10801.75,6.75
2024-08-02 19:00:00,13348.00,11238.00,372.50
2024-08-02 19:15:00,13198.75,11531.00,15.25
2024-08-02 19:30:00,13121.00,11814.00,2.25
2024-08-02 19:45:00,13079.00,12072.25,3.00
2024-08-02 20:00:00,12956.00,12204.25,2.50
2024-08-02 20:15:00,12760.25,12204.25,0.25
2024-08-02 20:30:00,12656.00,12203.75,0.75
2024-08-02 20:45:00,12502.50,12093.50,1.25
2024-08-02 21:00:00,12372.50,11989.50,3.25
2024-08-02 21:15:00,12357.50,11996.75,3.50
2024-08-02 21:30:00,12316.75,11947.75,3.75
2024-08-02 21:45:00,12163.50,11792.50,3.75
2024-08-02 22:00:00,11895.25,11517.25,3.00
2024-08-02 22:15:00,11787.25,11409.25,3.00
2024-08-02 22:30:00,11637.50,11261.00,3.25
2024-08-02 22:45:00,11432.50,11059.00,3.75
2024-08-02 23:00:00,11177.75,10801.50,4.00
2024-08-02 23:15:00,11011.75,10633.75,6.00
2024-08-02 23:30:00,10856.25,10465.25,6.50
2024-08-02 23:45:00,10712.00,10313.75,6.50
2024-08-03 00:00:00,10480.75,10085.25,17.00
2024-08-03 00:15:00,10378.00,9972.00,36.25
2024-08-03 00:30:00,10210.25,9795.00,106.25
2024-08-03 00:45:00,10109.25,9685.25,157.75
2024-08-03 01:00:00,10011.50,9581.00,80.25
2024-08-03 01:15:00,9914.75,9491.25,79.00
2024-08-03 01:30:00,9852.75,9427.00,72.25
2024-08-03 01:45:00,9810.00,9372.25,66.75
2024-08-03 02:00:00,9767.00,9327.00,120.00
2024-08-03 02:15:00,9687.00,9233.25,66.50
2024-08-03 02:30:00,9604.75,9149.75,47.50
2024-08-03 02:45:00,9569.75,9091.25,39.75
2024-08-03 03:00:00,9535.75,9030.75,40.00
2024-08-03 03:15:00,9483.25,8963.00,39.00
2024-08-03 03:30:00,9468.75,8924.25,46.75
2024-08-03 03:45:00,9492.75,8944.50,51.75
2024-08-03 04:00:00,9512.25,8961.25,62.50
2024-08-03 04:15:00,9480.00,8920.00,63.50
2024-08-03 04:30:00,9503.00,8929.50,63.50
2024-08-03 04:45:00,9536.75,8940.25,63.50
2024-08-03 05:00:00,9641.50,9036.00,60.25
2024-08-03 05:15:00,9558.00,8937.00,29.75
2024-08-03 05:30:00,9552.25,8914.00,30.25
2024-08-03 05:45:00,9580.75,8912.00,29.50
2024-08-03 06:00:00,9706.25,8963.75,11.00
2024-08-03 06:15:00,9783.25,8901.25,7.75
2024-08-03 06:30:00,9856.00,8802.75,10.50
2024-08-03 06:45:00,9967.00,8681.25,75.25
2024-08-03 07:00:00,10054.50,8459.25,12.00
2024-08-03 07:15:00,10170.00,8236.00,7.00
2024-08-03 07:30:00,10297.50,7964.50,7.25
2024-08-03 07:45:00,10558.75,7821.50,40.25
2024-08-03 08:00:00,10681.75,7500.25,43.25
2024-08-03 08:15:00,10944.50,7259.00,84.75
2024-08-03 08:30:00,11174.25,6978.00,126.75
2024-08-03 08:45:00,11354.75,6629.00,358.50
2024-08-03 09:00:00,11503.50,6230.25,199.00
2024-08-03 09:15:00,11708.50,5857.50,325.50
2024-08-03 09:30:00,11919.00,5539.00,645.25
2024-08-03 09:45:00,12071.00,5215.00,948.75
2024-08-03 10:00:00,12136.25,4802.50,720.00
2024-08-03 10:15:00,12139.50,4418.50,1023.75
2024-08-03 10:30:00,12205.00,4110.75,1239.75
2024-08-03 10:45:00,12192.00,3782.00,1294.75
2024-08-03 11:00:00,12248.50,3537.50,1227.00
2024-08-03 11:15:00,12197.25,3261.25,1300.00
2024-08-03 11:30:00,12209.25,3056.25,1155.75
2024-08-03 11:45:00,12164.00,2929.00,1263.75
2024-08-03 12:00:00,12052.00,2618.50,1343.00
2024-08-03 12:15:00,11977.50,2379.50,1421.00
2024-08-03 12:30:00,11882.50,2221.00,1411.50
2024-08-03 12:45:00,11825.00,2173.75,1464.50
2024-08-03 13:00:00,11651.75,2030.00,1422.50
2024-08-03 13:15:00,11642.50,2104.50,1428.75
2024-08-03 13:30:00,11575.50,2114.75,1447.50
2024-08-03 13:45:00,11471.00,2056.25,1480.25
2024-08-03 14:00:00,11478.75,2140.00,1441.25
2024-08-03 14:15:00,11477.25,2178.50,1455.25
2024-08-03 14:30:00,11411.50,2178.00,1467.25
2024-08-03 14:45:00,11432.25,2347.00,1452.50
2024-08-03 15:00:00,11348.00,2473.00,1432.50
2024-08-03 15:15:00,11370.25,2736.50,1414.25
2024-08-03 15:30:00,11340.25,2953.25,1369.00
2024-08-03 15:45:00,11310.25,3232.75,1205.75
2024-08-03 16:00:00,11262.50,3501.50,1321.75
2024-08-03 16:15:00,11170.50,3739.00,1188.75
2024-08-03 16:30:00,11134.00,3998.00,1015.50
2024-08-03 16:45:00,11174.25,4371.75,728.00
2024-08-03 17:00:00,11343.50,4929.50,1020.25
2024-08-03 17:15:00,11351.00,5416.00,739.50
2024-08-03 17:30:00,11343.25,5864.25,344.00
